date,equity,cash,n_positions,return,dd
2024-07-02,114899.63218764341,67627.47985953795,4,0.001216361242837305,0.1474823766459351
2024-07-03,115909.57131500711,67627.47985953795,4,0.008789750742755675,0.13998895923284638
2024-07-05,115282.94115932703,67627.47985953795,4,-0.0054061985440104765,0.1446383496692747
2024-07-08,116080.15748090242,57383.07118145644,5,0.0069153017225123126,0.13872326577537164
2024-07-09,116785.81748218343,57383.07118145644,5,0.006079075154572511,0.13348749977913543
2024-07-10,118366.58146884566,57383.07118145644,5,0.013535581809010155,0.12175874894386596
2024-07-11,117072.20026627251,57383.07118145644,5,-0.010935360187907639,0.13136263335604337
2024-07-12,117668.89422468512,57383.07118145644,5,0.005096803144174933,0.1269353596945847
2024-07-15,116834.47442116584,57383.07118145644,5,-0.007091252187056196,0.13312648123459192
2024-07-16,116963.91005206495,57383.07118145644,5,0.0011078547795106974,0.13216611126359634
2024-07-17,111976.5157208264,66978.49663455458,4,-0.042640454897741376,0.16917094305499247
2024-07-18,111967.45177673727,77410.52341075482,3,-8.094504486744203e-05,0.1692381945502841
2024-07-19,111787.6778315526,77410.52341075482,3,-0.001605591110023119,0.17057205831966094
2024-07-22,113088.28505417192,77410.52341075482,3,0.011634620629468184,0.1609219788787295
2024-07-23,112927.42908595174,77410.52341075482,3,-0.0014223928512412387,0.16211547745760613
2024-07-24,110852.83173835077,87755.42248648808,2,-0.018371066838172134,0.17750831002390244
2024-07-25,108280.45530110528,97117.42924785979,1,-0.023205329055708268,0.19659450033538328
2024-07-26,108750.69840231873,97117.42924785979,1,0.004342825304029185,0.19310545060204354
2024-07-29,108405.30775052853,97117.42924785979,1,-0.003175985597006825,0.19566813606923472
2024-07-30,108462.61676438441,97117.42924785979,1,0.000528655054305549,0.1952429219640287
2024-07-31,109873.85747679963,97117.42924785979,1,0.013011309836649998,0.1847719782784656
2024-08-01,109510.55736779109,97117.42924785979,1,-0.0033065200162401,0.18746754605008764
2024-08-02,108848.43057113866,97117.42924785979,1,-0.006046237116926312,0.19238030993186683
2024-08-05,108806.47240907323,97117.42924785979,1,-0.000385473284688298,0.1926916257465764
2024-08-06,109115.53273765187,54557.766368825905,5,0.002840459043802923,0.1903984993737905
2024-08-07,107364.7074095581,54557.766368825905,5,-0.016045610410969635,0.20338904964097504
2024-08-08,110299.02298356671,54557.766368825905,5,0.027330355056203404,0.18161738952600326
2024-08-09,110346.71560193146,54557.766368825905,5,0.00043239384243554113,0.18126352592447803
2024-08-12,110714.54520428236,54557.766368825905,5,0.003333398736377724,0.17853435079636837
2024-08-13,113087.87585952602,54557.766368825905,5,0.0214364847081705,0.16092501496892742
2024-08-14,113076.27325391409,54557.766368825905,5,-0.00010259813904667237,0.16101110250091222
2024-08-15,115249.00499264579,54557.766368825905,5,0.019214744846187237,0.14489014490668328
2024-08-16,115515.14300779102,54557.766368825905,5,0.002309243495526969,0.14291548803584797
2024-08-19,116916.10177601449,68377.61829276876,4,0.012127923073505409,0.1325208330072538
2024-08-20,116705.32953269398,68377.61829276876,4,-0.0018027648896838944,0.13408469399204048
2024-08-21,117323.73489517755,68377.61829276876,4,0.005298861371282326,0.12949632882623285
2024-08-22,115948.83010096889,68377.61829276876,4,-0.01171889724987929,0.1396976719043609
2024-08-23,117743.24702680804,68377.61829276876,4,0.01547593817269699,0.12638368626492547
2024-08-26,116879.22911796477,68377.61829276876,4,-0.00733815255363679,0.13279441604845932
2024-08-27,117047.6298104477,68377.61829276876,4,0.0014408094043207864,0.13154493808762235
2024-08-28,115922.64542701401,68377.61829276876,4,-0.009611338437656047,0.13989195360555784
2024-08-29,115809.89610855794,68377.61829276876,4,-0.0009726254783156696,0.14072851660558539
2024-08-30,116637.3148764553,68377.61829276876,4,0.007144629221683907,0.13458934045596604
2024-09-03,114426.12801485046,68377.61829276876,4,-0.01895779977400014,0.15099562246188725
2024-09-04,114510.29462579795,68377.61829276876,4,0.0007355541291806933,0.15037113378629652
2024-09-05,115624.0306466516,115624.0306466516,0,0.009726077681427414,0.14210757743311897
2024-09-06,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-09,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-10,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-11,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-12,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-13,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-16,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-17,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-18,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-19,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-20,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-23,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-24,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-25,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-26,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-27,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-09-30,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-01,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-02,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-03,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-04,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-07,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-08,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-09,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-10,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-11,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-14,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-15,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-16,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-17,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-18,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-21,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-22,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-23,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-24,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-25,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-28,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-29,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
